ANNOSCOLASTICO;AREAGEOGRAFICA;CAPSCUOLA;CODICECOMUNESCUOLA;CODICEISTITUTORIFERIMENTO;CODICESCUOLA;DENOMINAZIONEISTITUTORIFERIMENTO;DENOMINAZIONESCUOLA;DESCRIZIONECARATTERISTICASCUOLA;DESCRIZIONECOMUNE;DESCRIZIONETIPOLOGIAGRADOISTRUZIONESCUOLA;INDICAZIONESEDEDIRETTIVO;INDICAZIONESEDEOMNICOMPRENSIVO;INDIRIZZOEMAILSCUOLA;INDIRIZZOPECSCUOLA;INDIRIZZOSCUOLA;PROVINCIA;REGIONE;SITOWEBSCUOLA;LONGITUDINE;LATITUDINE
201516;NORD EST;37036;I003;VRIC84000T;VREE840021;IC S.MARTINO B.A.;S.MARTINO B.A.SALVO D'ACQUISTO;Non Disponibile;SAN MARTINO BUON ALBERGO;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC84000T@istruzione.it;Non Disponibile;VIA L. EINAUDI;VERONA;VENETO;http://nuke.icsanmartinoscuole.it/; 1.11051785E7;4,54E+15
201516;NORD EST;36077;A231;VIIC82300Q;VIAA82302N;IC ALTAVILLA VICENTINA- MARCONI;IC ALTAVILLA VIC.NA - MUNARI;Non Disponibile;ALTAVILLA VICENTINA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC82300Q@istruzione.it;Non Disponibile;VIA VICENZA;VICENZA;VENETO;WWW.SCUOLEALTAVILLA.IT; 1.14820412E7;4,55E+15
201516;NORD EST;30031;D325;VEIC867006;VEMM867017;I.C. DOLO;PADRE REGINALDO GIULIANI;Non Disponibile;DOLO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC867006@istruzione.it;Non Disponibile;VIA IV NOVEMBRE, 2;VENEZIA;VENETO;www.istitutocomprensivodolo.gov.it; 1.20769494E7;4,54E+15
201516;NORD EST;32100;A757;BLTD020002;BLTD020002;ITC P. F. CALVI;ITC P. F. CALVI;Non Disponibile;BELLUNO;ISTITUTO TECNICO COMMERCIALE;SI;Non Disponibile;BLTD020002@istruzione.it;bltd020002@pec.istruzione.it;VIA CONCETTO MARCHESI 73;BELLUNO;VENETO;istitutocalvibelluno.it; 1.2193449E7;4,61E+15
201516;NORD EST;35129;G224;PDIC883002;PDEE883025;VI IC DI PADOVA BRUNO CIARI;DAVILA-PD;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC883002@istruzione.it;Non Disponibile;VIA L. CALABRESI, 5;PADOVA;VENETO;www.6istitutocomprensivopadova.gov.it; 1.1921438799999999E7;4,54E+15
201516;NORD EST;35035;F161;PDIC85200A;PDIC85200A;DI MESTRINO;DI MESTRINO;Non Disponibile;MESTRINO;ISTITUTO COMPRENSIVO;SI;Non Disponibile;PDIC85200A@istruzione.it;pdic85200a@pec.istruzione.it;VIA DE GASPERI, 17;PADOVA;VENETO;Non Disponibile; 1.175835E7;4,55E+22
201516;NORD EST;31015;C957;TVMM140004;TVCT703004;CPIA ALBERTO MANZI DI TREVISO;CTP DI CONEGLIANO (EX IC 1 GRAVA);Non Disponibile;CONEGLIANO;CENTRO TERRITORIALE;NO;Non Disponibile;TVMM140004@istruzione.it;Non Disponibile;VIA F.FILZI,22;TREVISO;VENETO;Non Disponibile; 1.23045912E7;4,59E+23
201516;NORD EST;31040;E021;TVIC83700A;TVAA837017;IC GIAVERA DEL MONTELLO;SCUOLA INFANZIA;Non Disponibile;GIAVERA DEL MONTELLO;SCUOLA INFANZIA;NO;Non Disponibile;TVIC83700A@istruzione.it;Non Disponibile;PIAZZA DON MARCO DAL MOLIN, 1;TREVISO;VENETO;www.icgiavera.it; 1.21402997E7;4,58E+23
201516;NORD EST;45030;C461;ROIC80000E;ROEE80001L;CASTELMASSA;PIAZZA MARCONI G. - CENESELLI;Non Disponibile;CENESELLI;SCUOLA PRIMARIA;NO;Non Disponibile;ROIC80000E@istruzione.it;Non Disponibile;PIAZZA MARCONI GUGLIELMO;ROVIGO;VENETO;www.comprensivocastelmassa.it; 1.13697755E7;4,50E+15
201516;NORD EST;32030;I626;BLIC814009;BLEE81402C;IC  PEDAVENA F. BERTON;MARGHERITA RUSCONI SEREN D.G.;Non Disponibile;SEREN DEL GRAPPA;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC814009@istruzione.it;Non Disponibile;VIA G. MARCONI;BELLUNO;VENETO;www.comprensivopedavena.it; 1.18110178E7;4,60E+23
201516;NORD EST;37139;L781;VRRH02000X;VRRH020509;ANGELO BERTI;ANGELO BERTI SERALE;Non Disponibile;VERONA;IST PROF PER I SERVIZI ALBERGHIERI E RISTORAZIONE;NO;Non Disponibile;VRRH02000X@istruzione.it;Non Disponibile;VIA AEROPORTO BERARDI, 51;VERONA;VENETO;http://www.bertivr.it; 1.0941911099999998E7;4,55E+15
201516;NORD EST;32030;A443;BLIC82000L;BLAA82001D;IC FONZASO;RIVAI-ARSIE';Non Disponibile;ARSIE';SCUOLA INFANZIA;NO;Non Disponibile;BLIC82000L@istruzione.it;Non Disponibile;VIA ANGOA, 81;BELLUNO;VENETO;www.istitutocomprensivofonzaso.it; 1.1764044E7;4,60E+23
201516;NORD EST;35020;A438;PDIC89400C;PDEE89404N;NICOLO' TOMMASEO;SCUOLA PRIMARIA E.DE AMICIS;Non Disponibile;ARRE;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC89400C@istruzione.it;Non Disponibile;VIA ROMA, 103;PADOVA;VENETO;www.ictommaseo.gov.it; 1.19968419E7;4,53E+15
201516;NORD EST;36030;M199;VIIC83800D;VIEE83805Q;IC SARCEDO T. VECELLIO;A. FABRIS - ZUGLIANO - CAP.;Non Disponibile;ZUGLIANO;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC83800D@istruzione.it;Non Disponibile;PIAZZA  MARCONI 26;VICENZA;VENETO;www.icvecellio.gov.it; 1.14889183E7;4,57E+15
201516;NORD EST;32036;I563;BLIC83200V;BLAA83204V;IC  SEDICO;SCUOLA MATERNA SEDICO-ROE;Non Disponibile;SEDICO;SCUOLA INFANZIA;NO;Non Disponibile;BLIC83200V@istruzione.it;Non Disponibile;VIA SOMMAVILLA;BELLUNO;VENETO;www.istitutocomprensivosedico-sospirolo.gov.it; 1.19143829E7;4,64E+15
201516;NORD EST;35142;G224;PDIC889001;PDEE889013;XII IC DI PADOVA DON BOSCO;DON BOSCO - PADOVA;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC889001@istruzione.it;Non Disponibile;VIA BRESSANONE 23;PADOVA;VENETO;www.ics12padova.gov.it; 1.185172E7;4,54E+13
201516;NORD EST;35043;F382;PDIS00700L;PDTA00701C;IIS KENNEDY-MONSELICE;ITA (S.A. KENNEDY)-MONSELICE;Non Disponibile;MONSELICE;ISTITUTO TECNICO AGRARIO;NO;Non Disponibile;PDIS00700L@istruzione.it;Non Disponibile;VIA VO' DEI BUFFI 6;PADOVA;VENETO;www.iiskennedy.it; 1.17438415E7;4,52E+23
201516;NORD EST;31045;F770;TVIC88100C;TVEE88101E;IC MOTTA DI LIVENZA;ALEANDRO - MOTTA DI L.;Non Disponibile;MOTTA DI LIVENZA;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC88100C@istruzione.it;Non Disponibile;VIA MANZONI 2;TREVISO;VENETO;icmottadilivenza.gov.it; 1.26047517E7;4,58E+15
201516;NORD EST;31020;I382;TVIC847001;TVEE847035;IC SAN VENDEMIANO;ENRICO FERMI;Non Disponibile;SAN VENDEMIANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC847001@istruzione.it;Non Disponibile;VIA G. MARCONI;TREVISO;VENETO;www.icsanvendemiano.gov.it; 1.2265064799999999E7;4,57E+23
201516;NORD EST;35013;C743;PDIC896004;PDEE896016;CITTADELLA;CITTADELLA-L.CORNARO PISCOPIA;Non Disponibile;CITTADELLA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC896004@istruzione.it;Non Disponibile;VIA ANGELO GABRIELLI, 32;PADOVA;VENETO;www.iccittadella.gov.it; 1.17759486E7;4,56E+14
201516;NORD EST;35020;C812;PDIC87000X;PDEE870012;ISTITUTO COMPRENSIVO CODEVIGO;FALCONE-BORSELLINO CODEVIGO;Non Disponibile;CODEVIGO;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC87000X@istruzione.it;Non Disponibile;VIA CARRARESI, 1;PADOVA;VENETO;www.istitutocomprensivodicodevigo.gov.it; 1.2096837299999999E7;4,53E+23
201516;NORD EST;31033;C111;TVRI010005;TVRI01050E;IPSIA GALILEI CASTELFRANCO VENETO;IPSIAGALILEISERALE CASTELFRANCO;Non Disponibile;CASTELFRANCO VENETO;IST PROF INDUSTRIA E ARTIGIANATO;NO;Non Disponibile;TVRI010005@istruzione.it;Non Disponibile;VIA AVENALE, 6;TREVISO;VENETO;www.ipsia-galilei.gov.gov.it; 1.19262739E7;4,57E+23
201516;NORD EST;31021;F269;TVIC87700R;TVEE877042;IC MOGLIANO 2 M.MINERBI;M. POLO;Non Disponibile;MOGLIANO VENETO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87700R@istruzione.it;Non Disponibile;VIA DELLA CHIESA 13;TREVISO;VENETO;www.icminerbi.gov.it; 1.226921E7;4,56E+15
201516;NORD EST;30020;B642;VEIC81900R;VEEE819031;ANDREA  PALLADIO;S. GIORGIO DI LIVENZA;Non Disponibile;CAORLE;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC81900R@istruzione.it;Non Disponibile;PIAZZA LIBERTA' - N. 4;VENEZIA;VENETO;www.scuolacaorle.gov.it; 1.2796183799999999E7;4,57E+23
201516;NORD EST;36100;L840;VIIC86100E;VIMM86101G;IC VICENZA 6 - F. MUTTONI;SMS F. MUTTONI  VICENZA;Non Disponibile;VICENZA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC86100E@istruzione.it;Non Disponibile;VIA MASSARIA 62;VICENZA;VENETO;www.ic6muttoni.gov.it; 1.156204E7;4,56E+13
201516;NORD OVEST;24020;G968;BGIC890008;BGEE89001A;VILLA DI SERIO  - F.NULLO;PRADALUNGA CAP.;Non Disponibile;PRADALUNGA;SCUOLA PRIMARIA;NO;Non Disponibile;BGIC890008@istruzione.it;Non Disponibile;VIA VITTORIO VENETO;BERGAMO;LOMBARDIA;www.scuolavilla.it; 9824109.799999999;4,58E+15
201516;NORD EST;37141;L781;VRIC88800V;VRAA88802R;IC VR 17 MONTORIO;MIZZOLE - AGAZZI;Non Disponibile;VERONA;SCUOLA INFANZIA;NO;Non Disponibile;VRIC88800V@istruzione.it;Non Disponibile;VIA NICOLINI 4;VERONA;VENETO;vric88800v@istruzione.it; 1.10595115E7;4,55E+15
201516;NORD EST;45018;G923;ROIC81300L;ROAA81301D;PORTO TOLLE;SCARPARI - LOC. CA' TIEPOLO;Non Disponibile;PORTO TOLLE;SCUOLA INFANZIA;NO;Non Disponibile;ROIC81300L@istruzione.it;Non Disponibile;VIA BOITO, 4;ROVIGO;VENETO;www.icportotolle.it; 1.2330941299999999E7;4,49E+22
201516;NORD EST;31100;L407;TVIC87300D;TVEE87303N;IC TREVISO 4   STEFANINI;G. PRATI;Non Disponibile;TREVISO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC87300D@istruzione.it;Non Disponibile;VIA DEI MILLE 7;TREVISO;VENETO;www.ic4stefanini.gov.it; 1.22547847E7;4,57E+15
201516;NORD EST;33018;L057;UDIS00900P;UDTD009011;ISTITUTO OMNICOMPRENSIVO I. BACHMANN;ISTITUTO TECNICO TURISTICO;Non Disponibile;TARVISIO;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;UDIS00900P@istruzione.it;Non Disponibile;VIA VITTORIO  VENETO, 62;UDINE;FRIULI-VENEZIA G.;WWW TARVISIOSCUOLE.IT; 1.35825161E7;4,65E+15
201516;NORD EST;45010;L939;ROIC807009;ROMM80703C;ISTITUTO COMPRENSIVO VILLADOSE;GIOVANNI XXIII  -  VILLADOSE;Non Disponibile;VILLADOSE;SCUOLA PRIMO GRADO;NO;Non Disponibile;ROIC807009@istruzione.it;Non Disponibile;VIA DELLA PACE 22;ROVIGO;VENETO;www.icvilladose.gov.it; 1.18918881E7;4,51E+15
201516;NORD EST;36040;I430;VIIC813005;VIAA813034;IC MUTTONI. SAREGO;IC SAREGO - MONT.FARA;Non Disponibile;SAREGO;SCUOLA INFANZIA;NO;Non Disponibile;VIIC813005@istruzione.it;Non Disponibile;VIA ANDREA PALLADIO, 3;VICENZA;VENETO;www.icmuttonisarego.gov.it; 1.15134779E7;4,54E+13
201516;NORD EST;36061;A703;VIIC88800E;VIIC88800E;IC 1  BASSANO DEL GRAPPA;IC 1  BASSANO DEL GRAPPA;Non Disponibile;BASSANO DEL GRAPPA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VIIC88800E@istruzione.it;viic88800e@pec.istruzione.it;PIAZZALE TRENTO , 21;VICENZA;VENETO;Non Disponibile; 1.17382E7;4,58E+22
201516;NORD EST;30038;I908;VEIC86000B;VEEE86003G;I.C. SPINEA 1;C.GOLDONI - TEMPO PIENO;Non Disponibile;SPINEA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC86000B@istruzione.it;Non Disponibile;VIA BELLINI 23;VENEZIA;VENETO;www.istitutocomprensivospinea1.gov.it; 1.2163689999999998E7;4,55E+13
201516;NORD EST;30027;H823;VEIC824008;VEIC824008;ROMOLO  ONOR;ROMOLO  ONOR;Non Disponibile;SAN DONA' DI PIAVE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC824008@istruzione.it;veic824008@pec.istruzione.it;VIA NAZARIO SAURO N. 11;VENEZIA;VENETO;Non Disponibile; 1.25691508E7;4,56E+23
201516;NORD EST;32021;A083;BLIC828007;BLEE828019;IC AGORDO A. PERTILE;TITO LIVIO BURATTINI;Non Disponibile;AGORDO;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC828007@istruzione.it;Non Disponibile;VIALE SOMMARIVA, 15;BELLUNO;VENETO;www.istitutocomprensivoagordo.it; 1.2032983E7;4,63E+14
201516;NORD EST;37054;F918;VRIC857007;VRIC857007;IC NOGARA;IC NOGARA;Non Disponibile;NOGARA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC857007@istruzione.it;vric857007@pec.istruzione.it;VIA G. GALILEI,6;VERONA;VENETO;Non Disponibile; 1.1062897E7;4,52E+23
201516;NORD EST;36010;G931;VIIC85200Q;VIAA85203P;IC ARSIERO  P.MAROCCO;IC ARSIERO -POSINA;Non Disponibile;POSINA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC85200Q@istruzione.it;Non Disponibile;VIA SAREGO;VICENZA;VENETO;http://www.icarsiero.gov.it; 1.13316628E7;4,57E+15
201516;NORD EST;36061;A703;VIIC88200G;VIIC88200G;IC 2   BASSANO DEL GRAPPA;IC 2   BASSANO DEL GRAPPA;Non Disponibile;BASSANO DEL GRAPPA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VIIC88200G@istruzione.it;viic88200g@pec.istruzione.it;VIA MONS. RODOLFI;VICENZA;VENETO;Non Disponibile; 1.17248667E7;4,57E+15
201516;NORD EST;35010;B531;PDIC86400L;PDMM86402P;DI VILLAFRANCA PADOVANA;RITA LEVI MONTALCINI;Non Disponibile;CAMPODORO;SCUOLA PRIMO GRADO;NO;Non Disponibile;PDIC86400L@istruzione.it;Non Disponibile;VIA DOURANDINA  45/47;PADOVA;VENETO;www.icvillafranca.it; 1.1751446E7;4,55E+22
201516;NORD EST;35142;G224;PDIC887009;PDEE88701B;XI IC DI PADOVA  VIVALDI;V. ZANIBON;Non Disponibile;PADOVA;SCUOLA PRIMARIA;NO;Non Disponibile;PDIC887009@istruzione.it;Non Disponibile;VIA SIRACUSA, 12;PADOVA;VENETO;www.icvivaldi.it; 1.18624153E7;4,54E+15
201516;NORD EST;37142;L781;VRIC887003;VREE887026;IC VR 16 VALPANTENA;QUINTO - ALEARDI A.;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC887003@istruzione.it;Non Disponibile;VIA VAJO ANGUILLA 7;VERONA;VENETO;www.ic16verona.gov.it; 1.10175941E7;4,55E+15
201516;NORD EST;32032;D530;BLIC83300P;BLAA83305Q;IC  FELTRE;TOMO;Non Disponibile;FELTRE;SCUOLA INFANZIA;NO;Non Disponibile;BLIC83300P@istruzione.it;Non Disponibile;VIA CROSERE, 12;BELLUNO;VENETO;www.comprensivofeltre.it; 1.18950951E7;4,60E+15
201516;NORD OVEST;10074;E445;TOIC82600G;TOIC82600G;I.C. - LANZO T.SE;I.C. - LANZO T.SE;Non Disponibile;LANZO TORINESE;ISTITUTO COMPRENSIVO;SI;Non Disponibile;TOIC82600G@istruzione.it;toic82600g@pec.istruzione.it;VIA VITTORIO VENETO 2;TORINO;PIEMONTE;Non Disponibile; 7475959.999999999;4,53E+13
201516;NORD EST;31100;L407;TVIS019001;TVIS019001;IS PALLADIO;IS PALLADIO;Non Disponibile;TREVISO;ISTITUTO SUPERIORE;SI;Non Disponibile;TVIS019001@istruzione.it;tvis019001@pec.istruzione.it;VIA  A.TRONCONI N. 22;TREVISO;VENETO;Non Disponibile; 1.22214618E7;4,57E+15
201516;NORD EST;31020;I124;TVIC86000B;TVEE86001D;IC SAN POLO  L.LUZZATTI;CESARE AMBROSETTO;Non Disponibile;SAN POLO DI PIAVE;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC86000B@istruzione.it;Non Disponibile;VIA ROMA 36;TREVISO;VENETO;www.icsanpolodipiave.gov.it; 1.2258389999999998E7;4,57E+13
201516;NORD EST;37045;E512;VRIC89700N;VREE89701Q;IC 02 LEGNAGO;ETTORE RIELLO PORTO;Non Disponibile;LEGNAGO;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC89700N@istruzione.it;Non Disponibile;VIA GIORDANO BRUNO 3;VERONA;VENETO;www.legnago2.gov.it; 1.13173911E7;4,52E+23
201516;NORD EST;45037;F095;ROIC80000E;ROMM80005Q;CASTELMASSA;MELARA;Non Disponibile;MELARA;SCUOLA PRIMO GRADO;NO;Non Disponibile;ROIC80000E@istruzione.it;Non Disponibile;VIALE GARIBALDI;ROVIGO;VENETO;www.comprensivocastelmassa.it; 1.1197932999999998E7;4,51E+22
201516;NORD OVEST;15027;G858;ALIC811001;ALMM811034;CERRINA - ISTIT. COMPR.;ING. PALAZZO;Non Disponibile;PONTESTURA;SCUOLA PRIMO GRADO;NO;Non Disponibile;ALIC811001@istruzione.it;Non Disponibile;VIA VITTORIO VENETO, 4;ALESSANDRIA;PIEMONTE;www.iccerrina.gov.it; 8329939.999999999;4,51E+15
201516;NORD EST;37060;B304;VRIC881004;VRIC881004;IC RITA LEVI MONTALCINI;IC RITA LEVI MONTALCINI;Non Disponibile;BUTTAPIETRA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VRIC881004@istruzione.it;vric881004@pec.istruzione.it;VIALE DELL'AGRICOLTURA, 3;VERONA;VENETO;Non Disponibile; 1.0982430799999999E7;4,54E+23
201516;NORD EST;37023;E171;VRIC815005;VRMM815016;IC GREZZANA;GREZZANA - G. PASCOLI;Non Disponibile;GREZZANA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC815005@istruzione.it;Non Disponibile;VIA  GENERALE V. E. ROSSI, 16;VERONA;VENETO;www.grezzanascuole.gov.it; 1.10154283E7;4,55E+15
201516;SUD;86039;L113;CBEE12000B;CBEE12001C;TERMOLI PRIMO CIRCOLO;PRINCIPE DI PIEMONTE;Non Disponibile;TERMOLI;SCUOLA PRIMARIA;NO;Non Disponibile;CBEE12000B@istruzione.it;Non Disponibile;PIAZZA VITTORIO VENETO;CAMPOBASSO;MOLISE;www.primocircoloter.gov.it; 1.49946915E7;4,20E+15
201516;NORD EST;30174;L736;VEIC82700Q;VEEE82703X;GIULIO CESARE PAROLARI;RITA LEVI MONTALCINI;Non Disponibile;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC82700Q@istruzione.it;Non Disponibile;VIA VICENTINO, 3/G;VENEZIA;VENETO;www.icparolari.gov.it; 1.21949946E7;4,55E+23
201516;NORD EST;30035;F241;VEIC85600Q;VEEE856041;I.C. GIOVANNI GABRIELI;SILVIO PELLICO;Non Disponibile;MIRANO;SCUOLA PRIMARIA;NO;Non Disponibile;VEIC85600Q@istruzione.it;Non Disponibile;VIA CHIESA 26;VENEZIA;VENETO;www.icgabrielimirano.gov.it; 1.20530724E7;4,55E+15
201516;NORD EST;35026;C964;PDIS003009;PDTD00301G;CATTANEO-MATTEI;ITC MATTEI (S.A. IS MONSELICE-CONSELVE);Non Disponibile;CONSELVE;ISTITUTO TECNICO COMMERCIALE;NO;Non Disponibile;PDIS003009@istruzione.it;Non Disponibile;VIA        L. TRAVERSO, 6;PADOVA;VENETO;www.iscattaneo.it; 1.1874369999999998E7;4,52E+13
201516;NORD EST;31020;I382;TVIC847001;TVEE847024;IC SAN VENDEMIANO;G. VERDI;Non Disponibile;SAN VENDEMIANO;SCUOLA PRIMARIA;NO;Non Disponibile;TVIC847001@istruzione.it;Non Disponibile;VIA GARIBALDI;TREVISO;VENETO;wwwicsanvendemiano.gov.it; 1.2329947500000002E7;4,59E+15
201516;NORD EST;36070;A236;VIIC84600C;VIMM84601D;IC ALTISSIMO UNGARETTI;SMS UNGARETTI ALTISSIMO;Non Disponibile;ALTISSIMO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VIIC84600C@istruzione.it;Non Disponibile;VIA  BAUCI, 27;VICENZA;VENETO;www.comprensivoungaretti.it; 1.1231285E7;4,56E+14
201516;NORD EST;30121;L736;VEEE01000C;VEEE01001D;MARCO FOSCARINI (ANN.CONVITTO);MARCO FOSCARINI (ANN. CONVITTO);ANNESSO A CONVITTO;VENEZIA;SCUOLA PRIMARIA;NO;Non Disponibile;VEEE01000C@istruzione.it;Non Disponibile;SESTIERE CANNAREGIO 4941;VENEZIA;VENETO;convittofoscarini.it; 1.2326393E7;4,54E+15
201516;NORD EST;32010;I345;BLIC81700R;BLEE817031;IC  FORNO DI ZOLDO;FRAZ. FUSINE - ZOLDO ALTO;Non Disponibile;ZOLDO ALTO;SCUOLA PRIMARIA;NO;Non Disponibile;BLIC81700R@istruzione.it;Non Disponibile;VIA FUSINE 1;BELLUNO;VENETO;www.zoldoscuola.eu; 1.21307556E7;4,64E+23
201516;NORD EST;30020;E215;VEIC825004;VEMM825037;IPPOLITO NIEVO;LEONARDO DA VINCI;Non Disponibile;GRUARO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VEIC825004@istruzione.it;Non Disponibile;VIA ROMA, 11;VENEZIA;VENETO;www.icnievocinto.gov.it; 1.23689784E7;4,56E+14
201516;SUD;89013;E041;RCIC862004;RCMM862015;PAOLO VI - CAMPANELLA;CAMPANELLA (GIOIA TAURO);Non Disponibile;GIOIA TAURO;SCUOLA PRIMO GRADO;NO;Non Disponibile;RCIC862004@istruzione.it;Non Disponibile;VIA VENETO;REGGIO CALABRIA;CALABRIA;ICPAOLOVICAMPANELLA.IT; 1.58928724E7;3,84E+14
201516;NORD EST;37069;L949;VRIC86800N;VREE86802R;IC VILLAFRANCA CAVALCHINI MORO;VILLAFRANCA ALIGHIERI D.;Non Disponibile;VILLAFRANCA DI VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC86800N@istruzione.it;Non Disponibile;VIA L. PRINA 81;VERONA;VENETO;www.icsvillafranca.gov.it; 1.08426121E7;4,54E+14
201516;NORD OVEST;20040;B461;MIIC8A6001;MIAA8A602V;I.C. ALDA FAIP0'/ GESSATE;G. PRANDI;Non Disponibile;CAMBIAGO;SCUOLA INFANZIA;NO;Non Disponibile;MIIC8A6001@istruzione.it;Non Disponibile;VIA VITTORIO VENETO 23/C;MILANO;LOMBARDIA;www.icgessate.gov.it; 9422571.8;4,56E+15
201516;NORD EST;37011;A650;VRIC83400E;VRMM83401G;IC BARDOLINO;BARDOLINO-FALCONE E BORSELLINO;Non Disponibile;BARDOLINO;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC83400E@istruzione.it;Non Disponibile;VIA        D.ALIGHIERI;VERONA;VENETO;www.ic-falconeborsellino.it; 1.0719263299999999E7;4,56E+15
201516;NORD EST;37030;L810;VRIC81700R;VRAA81703Q;IC SAN GIOVANNI ILARIONE;SAN LEONARDO;Non Disponibile;VESTENANOVA;SCUOLA INFANZIA;NO;Non Disponibile;VRIC81700R@istruzione.it;Non Disponibile;VIA CHIESA, 23;VERONA;VENETO;www.icsgi.com; 1.12267357E7;4,56E+15
201516;NORD EST;36030;E731;VIIC82500B;VIAA825018;IC LUGO DI VICENZA NODARI;IC LUGO DI VICENZA - CAPOLUOGO;Non Disponibile;LUGO DI VICENZA;SCUOLA INFANZIA;NO;Non Disponibile;VIIC82500B@istruzione.it;Non Disponibile;VIA SIOGGIO;VICENZA;VENETO;www.icslugodivicenza.gov.it/; 1.15232893E7;4,57E+15
201516;NORD EST;30015;C638;VEIS00200G;VEIS00200G;G. VERONESE - G. MARCONI;G. VERONESE - G. MARCONI;Non Disponibile;CHIOGGIA;ISTITUTO SUPERIORE;SI;Non Disponibile;VEIS00200G@istruzione.it;veis00200g@pec.istruzione.it;VIA  TOGLIATTI, 833-  LOC B.GO S. GIOVANNI;VENEZIA;VENETO;www.giuseppeveronese.it; 1.22276645E7;4,52E+15
201516;NORD EST;30131;L736;VEVC010004;VEVC010004;M. FOSCARINI;M. FOSCARINI;Non Disponibile;VENEZIA;CONVITTO NAZIONALE;SI;Non Disponibile;VEVC010004@istruzione.it;vevc010004@pec.istruzione.it;CANNAREGIO 4941;VENEZIA;VENETO;www.liceofoscarini.it; 1.2326393E7;4,54E+15
201516;NORD EST;37134;L781;VRIC851008;VRMM85102A;IC VR 10 BORGO ROMA EST;POLICLINICO  BORGO ROMA -I.C.10;C/O IST. OSPEDALIERO;VERONA;SCUOLA PRIMO GRADO;NO;Non Disponibile;VRIC851008@istruzione.it;Non Disponibile;VIA DELLE MENEGONE;VERONA;VENETO;Non Disponibile; 1.0994995399999999E7;4,54E+15
201516;NORD EST;37129;L781;VRIC88900P;VREE88901R;IC VR 18 VERONETTA- PORTO;MASSALONGO A.;Non Disponibile;VERONA;SCUOLA PRIMARIA;NO;Non Disponibile;VRIC88900P@istruzione.it;Non Disponibile;VIA DELL.ARTIGLIERE 14;VERONA;VENETO;www.comprensivovr18.it; 1.10041303E7;4,54E+15
201516;NORD EST;36030;M032;VIIC81100D;VIEE81104P;IC VILLAVERLA  GOLDONI;VILLAVERLA - CAP.;Non Disponibile;VILLAVERLA;SCUOLA PRIMARIA;NO;Non Disponibile;VIIC81100D@istruzione.it;Non Disponibile;VIA CARD. E. DALLA COSTA, 2;VICENZA;VENETO;www.icvillaverla.it; 1.14937077E7;4,57E+14
201516;NORD EST;30036;I242;VEIC82100R;VEIC82100R;F. E  P.  CORDENONS;F. E  P.  CORDENONS;Non Disponibile;SANTA MARIA DI SALA;ISTITUTO COMPRENSIVO;SI;Non Disponibile;VEIC82100R@istruzione.it;veic82100r@pec.istruzione.it;VIALE RIMEMBRANZE N. 4;VENEZIA;VENETO;Non Disponibile; 1.2034906299999999E7;4,55E+15
201516;NORD EST;35124;G224;PDIC88600D;PDAA88601A;IX IC DI PADOVA CURBASTRO;L'AQUILONE;Non Disponibile;PADOVA;SCUOLA INFANZIA;NO;Non Disponibile;PDIC88600D@istruzione.it;Non Disponibile;VIA DELL'ORNA 5D;PADOVA;VENETO;http://www.nonoicpadova.gov.it; 0.0; 0.0
